"X","fly","condition","runlength","position","starttime","duration"
32,"cam11_2021-03-19T10_13_21_topleft","78E06",13,63668,2153.2989056,0.446604799999932
33,"cam11_2021-03-19T10_13_21_topleft","78E06",62,63701,2154.4505472,2.12099840000019
34,"cam11_2021-03-19T10_13_21_topleft","78E06",5,66153,2237.2778368,0.177305599999727
35,"cam11_2021-03-19T10_13_21_topleft","78E06",3,66161,2237.5596928,0.0987391999997272
36,"cam11_2021-03-19T10_13_21_topleft","78E06",149,67676,2288.6373504,5.03210239999998
37,"cam11_2021-03-19T10_13_21_topleft","78E06",75,69723,2358.1709952,2.5195904000002
38,"cam11_2021-03-19T10_13_21_topleft","78E06",61,72403,2449.0217856,2.04216319999978
39,"cam11_2021-03-19T10_13_21_topleft","78E06",131,73000,2469.3207296,4.4247935999997
40,"cam11_2021-03-19T10_13_21_topleft","78E06",5,73140,2474.0490496,0.177804800000103
41,"cam11_2021-03-19T10_13_21_topleft","78E06",98,74207,2510.1778688,3.31046399999968
42,"cam11_2021-03-19T10_13_21_topleft","78E06",59,75261,2546.1681792,1.99367680000023
43,"cam11_2021-03-19T10_13_21_topleft","78E06",17,75329,2548.4603904,0.576959999999872
44,"cam11_2021-03-19T10_13_21_topleft","78E06",40,75433,2552.0332544,1.37936639999998
45,"cam11_2021-03-19T10_13_21_topleft","78E06",88,77000,2605.00864,3.0368255999997
46,"cam11_2021-03-19T10_13_21_topleft","78E06",69,77094,2608.2596992,2.39203839999982
47,"cam11_2021-03-19T10_13_21_topleft","78E06",6,78565,2658.1885696,0.220108800000162
48,"cam11_2021-03-19T10_13_21_topleft","78E06",1,93149,3154.7804928,0.0343679999996311
49,"cam11_2021-03-19T10_13_21_topleft","78E06",74,94146,3188.8325888,2.48651520000021
50,"cam11_2021-03-19T10_13_21_topleft","78E06",45,95586,3238.0839296,1.55595519999997
51,"cam11_2021-03-19T10_13_21_topleft","78E06",2,96994,3286.0648704,0.0657919999998739
52,"cam11_2021-03-19T10_13_21_topleft","78E06",35,97004,3286.4063232,1.20286719999967
53,"cam11_2021-03-19T10_13_21_topleft","78E06",38,97050,3287.965888,1.28835839999965
54,"cam11_2021-03-19T10_13_21_topleft","78E06",101,104476,3542.00672,3.38781440000003
0,"cam11_2021-03-19T10_13_21_topright","78E06",2,4031,136.0571264,0.0654336000000057
1,"cam11_2021-03-19T10_13_21_topright","78E06",22,17117,575.313984,0.752883200000042
0,"cam11_2021-03-19T10_13_21_bottomleft","78E06",70,2926,98.7172736,2.55159039999998
1,"cam11_2021-03-19T10_13_21_bottomleft","78E06",64,3034,102.6158464,2.15983359999998
2,"cam11_2021-03-19T10_13_21_bottomleft","78E06",20,3118,105.4462464,0.664268800000002
3,"cam11_2021-03-19T10_13_21_bottomleft","78E06",74,3331,112.6062464,2.47619840000002
4,"cam11_2021-03-19T10_13_21_bottomleft","78E06",54,3445,116.4255104,1.78974720000002
5,"cam11_2021-03-19T10_13_21_bottomleft","78E06",31,3546,119.77728,1.0554368
6,"cam11_2021-03-19T10_13_21_bottomleft","78E06",42,3617,122.1889664,1.39796479999998
7,"cam11_2021-03-19T10_13_21_bottomleft","78E06",26,3718,125.5579904,0.859776000000011
8,"cam11_2021-03-19T10_13_21_bottomleft","78E06",1,3753,126.7176192,0.0322816000000046
9,"cam11_2021-03-19T10_13_21_bottomleft","78E06",5,3820,128.9397888,0.175270399999988
10,"cam11_2021-03-19T10_13_21_bottomleft","78E06",13,3832,129.348544,0.448179199999998
11,"cam11_2021-03-19T10_13_21_bottomleft","78E06",12,3942,133.068864,0.400588800000008
12,"cam11_2021-03-19T10_13_21_bottomleft","78E06",40,4253,143.4706176,1.3337344
13,"cam11_2021-03-19T10_13_21_bottomleft","78E06",22,4319,145.6902016,0.710912000000008
14,"cam11_2021-03-19T10_13_21_bottomleft","78E06",65,4702,158.4736512,2.161472
15,"cam11_2021-03-19T10_13_21_bottomleft","78E06",10,4795,161.5766656,0.34135040000001
16,"cam11_2021-03-19T10_13_21_bottomleft","78E06",40,4873,164.18368,1.32936959999998
17,"cam11_2021-03-19T10_13_21_bottomleft","78E06",14,4959,167.0696704,0.481395200000009
18,"cam11_2021-03-19T10_13_21_bottomleft","78E06",8,5288,178.0741248,0.270655999999974
19,"cam11_2021-03-19T10_13_21_bottomleft","78E06",57,5310,178.8020736,1.90783999999996
20,"cam11_2021-03-19T10_13_21_bottomleft","78E06",61,5377,181.0440448,2.03984640000004
21,"cam11_2021-03-19T10_13_21_bottomleft","78E06",8,5452,183.537792,0.274598400000002
22,"cam11_2021-03-19T10_13_21_bottomleft","78E06",8,5869,197.5128576,0.255974400000014
23,"cam11_2021-03-19T10_13_21_bottomleft","78E06",77,5889,198.165888,2.56481280000003
24,"cam11_2021-03-19T10_13_21_bottomleft","78E06",4,6007,202.1012608,0.132326400000011
25,"cam11_2021-03-19T10_13_21_bottomleft","78E06",53,6053,203.6508032,1.74951680000004
26,"cam11_2021-03-19T10_13_21_bottomleft","78E06",60,6158,207.1332352,1.99923200000001
27,"cam11_2021-03-19T10_13_21_bottomleft","78E06",108,9051,303.8885632,3.61303039999996
28,"cam11_2021-03-19T10_13_21_bottomleft","78E06",34,9227,309.8225664,1.13277439999996
29,"cam11_2021-03-19T10_13_21_bottomleft","78E06",7,9294,312.0565504,0.232908800000018
30,"cam11_2021-03-19T10_13_21_bottomleft","78E06",2,9415,316.094848,0.0680064000000015
31,"cam11_2021-03-19T10_13_21_bottomleft","78E06",49,10320,346.4385792,1.63925760000001
32,"cam11_2021-03-19T10_13_21_bottomleft","78E06",130,11101,372.5693952,4.3349632
33,"cam11_2021-03-19T10_13_21_bottomleft","78E06",15,11258,377.7958912,0.530867199999989
34,"cam11_2021-03-19T10_13_21_bottomleft","78E06",38,11432,383.6671104,1.29409280000004
35,"cam11_2021-03-19T10_13_21_bottomleft","78E06",124,13697,460.07808,4.19518719999996
36,"cam11_2021-03-19T10_13_21_bottomleft","78E06",3,13835,464.750336,0.102988800000048
37,"cam11_2021-03-19T10_13_21_bottomleft","78E06",3,16149,542.7714688,0.0977407999999969
38,"cam11_2021-03-19T10_13_21_bottomleft","78E06",7,31990,1077.217216,0.24303359999999
39,"cam11_2021-03-19T10_13_21_bottomleft","78E06",153,32003,1077.6610048,5.22316799999999
40,"cam11_2021-03-19T10_13_21_bottomleft","78E06",77,33096,1114.728832,2.57547520000003
41,"cam11_2021-03-19T10_13_21_bottomleft","78E06",35,33178,1117.468288,1.17498879999994
42,"cam11_2021-03-19T10_13_21_bottomleft","78E06",66,38895,1311.0780288,2.2313216
43,"cam11_2021-03-19T10_13_21_bottomleft","78E06",148,39929,1346.0939136,5.02960639999992
44,"cam11_2021-03-19T10_13_21_bottomleft","78E06",16,40097,1351.7970304,0.569407999999839
45,"cam11_2021-03-19T10_13_21_bottomleft","78E06",14,40146,1353.5036032,0.482367999999951
46,"cam11_2021-03-19T10_13_21_bottomleft","78E06",2,40168,1354.2545024,0.069900799999914
47,"cam11_2021-03-19T10_13_21_bottomleft","78E06",7,40171,1354.3556608,0.238694399999986
48,"cam11_2021-03-19T10_13_21_bottomleft","78E06",4,40214,1355.8347136,0.137241599999925
49,"cam11_2021-03-19T10_13_21_bottomleft","78E06",3,40262,1357.4600832,0.100940799999989
50,"cam11_2021-03-19T10_13_21_bottomleft","78E06",34,40288,1358.318464,1.16483840000001
51,"cam11_2021-03-19T10_13_21_bottomleft","78E06",1,40324,1359.5514752,0.0355584000001272
52,"cam11_2021-03-19T10_13_21_bottomleft","78E06",65,40337,1360.0048512,2.1983616
53,"cam11_2021-03-19T10_13_21_bottomleft","78E06",32,47244,1594.520256,1.07621119999999
54,"cam11_2021-03-19T10_13_21_bottomleft","78E06",309,52656,1778.7635584,10.5206528000001
55,"cam11_2021-03-19T10_13_21_bottomleft","78E06",135,52974,1789.5979264,4.58288640000001
56,"cam11_2021-03-19T10_13_21_bottomleft","78E06",7,75581,2557.0886144,0.227686400000039
57,"cam11_2021-03-19T10_13_21_bottomleft","78E06",182,75594,2557.512704,6.12821759999997
58,"cam11_2021-03-19T10_13_21_bottomleft","78E06",70,75782,2563.8410752,2.36869119999983
59,"cam11_2021-03-19T10_13_21_bottomleft","78E06",144,76167,2576.7456,4.79792640000005
60,"cam11_2021-03-19T10_13_21_bottomleft","78E06",40,76320,2581.847168,1.34469119999994
61,"cam11_2021-03-19T10_13_21_bottomleft","78E06",14,76369,2583.4990336,0.468838400000095
62,"cam11_2021-03-19T10_13_21_bottomleft","78E06",4,76706,2595.058432,0.135564799999884
63,"cam11_2021-03-19T10_13_21_bottomleft","78E06",262,76726,2595.72288,8.87566080000033
64,"cam11_2021-03-19T10_13_21_bottomleft","78E06",20,77003,2605.1113344,0.691507199999705
65,"cam11_2021-03-19T10_13_21_bottomleft","78E06",26,77069,2607.3820032,0.911500799999885
66,"cam11_2021-03-19T10_13_21_bottomleft","78E06",55,77179,2611.1931136,1.8965760000001
67,"cam11_2021-03-19T10_13_21_bottomleft","78E06",16,78099,2642.543296,0.526643200000308
68,"cam11_2021-03-19T10_13_21_bottomleft","78E06",331,79132,2677.4686208,11.3260799999998
69,"cam11_2021-03-19T10_13_21_bottomleft","78E06",143,79892,2703.3812608,4.84382719999985
70,"cam11_2021-03-19T10_13_21_bottomleft","78E06",397,80554,2725.780032,13.4479104000002
71,"cam11_2021-03-19T10_13_21_bottomleft","78E06",266,84309,2853.719104,9.08574720000024
72,"cam11_2021-03-19T10_13_21_bottomleft","78E06",97,84630,2864.6338304,3.26787839999997
73,"cam11_2021-03-19T10_13_21_bottomleft","78E06",144,85387,2890.459136,4.90947840000035
74,"cam11_2021-03-19T10_13_21_bottomleft","78E06",27,85546,2895.8654592,0.925529600000118
75,"cam11_2021-03-19T10_13_21_bottomleft","78E06",133,86231,2919.1709696,4.50972159999992
76,"cam11_2021-03-19T10_13_21_bottomleft","78E06",5,86378,2924.1741312,0.169753600000149
77,"cam11_2021-03-19T10_13_21_bottomleft","78E06",3,89732,3038.756608,0.106214400000226
78,"cam11_2021-03-19T10_13_21_bottomleft","78E06",195,89739,3038.993664,6.64284159999988
79,"cam11_2021-03-19T10_13_21_bottomleft","78E06",18,90064,3050.0907904,0.624268799999755
80,"cam11_2021-03-19T10_13_21_bottomleft","78E06",57,90089,3050.952832,1.9053184000004
81,"cam11_2021-03-19T10_13_21_bottomleft","78E06",232,92567,3134.9634432,7.92866559999993
82,"cam11_2021-03-19T10_13_21_bottomleft","78E06",16,92836,3144.1843072,0.552588799999739
83,"cam11_2021-03-19T10_13_21_bottomleft","78E06",111,95187,3224.6067072,3.78739200000018
84,"cam11_2021-03-19T10_13_21_bottomleft","78E06",11,95314,3228.935104,0.37329920000002
85,"cam11_2021-03-19T10_13_21_bottomleft","78E06",34,96051,3253.9459328,1.15242239999998
86,"cam11_2021-03-19T10_13_21_bottomleft","78E06",11,101317,3433.487424,0.37271039999996
87,"cam11_2021-03-19T10_13_21_bottomleft","78E06",118,102264,3465.7872384,4.0498048000004
88,"cam11_2021-03-19T10_13_21_bottomleft","78E06",2,102384,3469.9078784,0.0686848000000282
89,"cam11_2021-03-19T10_13_21_bottomleft","78E06",2,102388,3470.0490368,0.0680959999999686
90,"cam11_2021-03-19T10_13_21_bottomleft","78E06",7,102396,3470.32448,0.245900800000072
91,"cam11_2021-03-19T10_13_21_bottomleft","78E06",10,102528,3474.8942464,0.339353600000322
92,"cam11_2021-03-19T10_13_21_bottomleft","78E06",6,102550,3475.6505216,0.199795199999699
93,"cam11_2021-03-19T10_13_21_bottomleft","78E06",3,102559,3475.953152,0.112627200000134
94,"cam11_2021-03-19T10_13_21_bottomleft","78E06",2,102564,3476.1326848,0.0679552000001422
95,"cam11_2021-03-19T10_13_21_bottomleft","78E06",13,102569,3476.3045888,0.44783359999974
0,"cam11_2021-03-19T10_13_21_bottomright","78E06",12,1814,61.6102528,0.39991040000001
1,"cam11_2021-03-19T10_13_21_bottomright","78E06",437,32405,1091.3689856,14.8290047999999
2,"cam11_2021-03-19T10_13_21_bottomright","78E06",80,32851,1106.5063424,2.6616191999999
3,"cam11_2021-03-19T10_13_21_bottomright","78E06",63,32939,1109.4424448,2.11632640000016
4,"cam11_2021-03-19T10_13_21_bottomright","78E06",45,33214,1118.6817664,1.53373439999996
5,"cam11_2021-03-19T10_13_21_bottomright","78E06",38,33323,1122.4004096,1.2724224000001
6,"cam11_2021-03-19T10_13_21_bottomright","78E06",29,33383,1124.4185088,0.988300799999934
7,"cam11_2021-03-19T10_13_21_bottomright","78E06",65,34716,1169.3800192,2.20613120000007
8,"cam11_2021-03-19T10_13_21_bottomright","78E06",15,34854,1174.051008,0.507097599999952
9,"cam11_2021-03-19T10_13_21_bottomright","78E06",4,34979,1178.3060608,0.137676800000008
10,"cam11_2021-03-19T10_13_21_bottomright","78E06",75,35239,1187.0754816,2.54160640000009
11,"cam11_2021-03-19T10_13_21_bottomright","78E06",21,35329,1190.129536,0.710553599999912
12,"cam11_2021-03-19T10_13_21_bottomright","78E06",86,36006,1213.0700672,2.91781119999996
13,"cam11_2021-03-19T10_13_21_bottomright","78E06",43,36110,1216.593984,1.4388864
14,"cam11_2021-03-19T10_13_21_bottomright","78E06",20,36388,1225.9875968,0.677491200000077
15,"cam11_2021-03-19T10_13_21_bottomright","78E06",43,36435,1227.5599488,1.43452159999993
16,"cam11_2021-03-19T10_13_21_bottomright","78E06",63,36712,1236.9654784,2.14429440000004
17,"cam11_2021-03-19T10_13_21_bottomright","78E06",11,36795,1239.7821312,0.376320000000078
18,"cam11_2021-03-19T10_13_21_bottomright","78E06",10,36847,1241.5717632,0.347071999999798
19,"cam11_2021-03-19T10_13_21_bottomright","78E06",5,37283,1256.2795008,0.172595199999933
20,"cam11_2021-03-19T10_13_21_bottomright","78E06",9,37379,1259.5846016,0.308364799999936
21,"cam11_2021-03-19T10_13_21_bottomright","78E06",5,37406,1260.4955392,0.162739200000033
22,"cam11_2021-03-19T10_13_21_bottomright","78E06",60,38732,1305.582464,2.03713280000011
23,"cam11_2021-03-19T10_13_21_bottomright","78E06",1,40269,1357.6907264,0.0320383999999194
24,"cam11_2021-03-19T10_13_21_bottomright","78E06",81,45384,1531.700992,2.8085759999999
25,"cam11_2021-03-19T10_13_21_bottomright","78E06",1,45473,1534.7734784,0.0333568000000923
26,"cam11_2021-03-19T10_13_21_bottomright","78E06",1,45485,1535.1829376,0.0329216000000088
27,"cam11_2021-03-19T10_13_21_bottomright","78E06",2,45491,1535.3769856,0.0714112000000569
28,"cam11_2021-03-19T10_13_21_bottomright","78E06",108,46566,1571.6049408,3.67202559999987
29,"cam11_2021-03-19T10_13_21_bottomright","78E06",10,47668,1608.8934912,0.343628800000033
30,"cam11_2021-03-19T10_13_21_bottomright","78E06",122,51159,1727.4227584,4.16436479999993
31,"cam11_2021-03-19T10_13_21_bottomright","78E06",20,51313,1732.6460672,0.676518400000077
32,"cam11_2021-03-19T10_13_21_bottomright","78E06",141,68500,2316.5493376,4.85495040000023
33,"cam11_2021-03-19T10_13_21_bottomright","78E06",95,68652,2321.771648,3.26718720000008
34,"cam11_2021-03-19T10_13_21_bottomright","78E06",14,68754,2325.2801152,0.484019200000148
35,"cam11_2021-03-19T10_13_21_bottomright","78E06",2,68769,2325.8041088,0.0759167999999591
36,"cam11_2021-03-19T10_13_21_bottomright","78E06",52,75177,2543.2880256,1.78370559999985
37,"cam11_2021-03-19T10_13_21_bottomright","78E06",7,80704,2730.8798464,0.238451199999872
38,"cam11_2021-03-19T10_13_21_bottomright","78E06",248,81820,2768.9371392,8.32157440000037
39,"cam11_2021-03-19T10_13_21_bottomright","78E06",8,93403,3163.3899392,0.273599999999988
40,"cam11_2021-03-19T10_13_21_bottomright","78E06",186,93419,3163.9273856,6.3495552000004
41,"cam11_2021-03-19T10_13_21_bottomright","78E06",18,93787,3176.441088,0.63167999999996
42,"cam11_2021-03-19T10_13_21_bottomright","78E06",1,103353,3503.2856448,0.0416512000001603
43,"cam11_2021-03-19T10_13_21_bottomright","78E06",86,103416,3505.6079488,2.96922880000011
44,"cam11_2021-03-19T10_13_21_bottomright","78E06",11,103545,3510.1169664,0.373516799999834
0,"cam12_2021-03-19T11_31_40_topleft","78E06",15,3277,111.0826112,0.491865599999983
1,"cam12_2021-03-19T11_31_40_topleft","78E06",172,52447,1786.4468736,5.85186560000011
2,"cam12_2021-03-19T11_31_40_topleft","78E06",163,52627,1792.5574656,5.5004672
3,"cam12_2021-03-19T11_31_40_topleft","78E06",691,71143,2421.5898752,23.4752896
4,"cam12_2021-03-19T11_31_40_topleft","78E06",210,73580,2504.1682944,7.15852800000039
5,"cam12_2021-03-19T11_31_40_topleft","78E06",117,75858,2581.979712,3.92194560000007
6,"cam12_2021-03-19T11_31_40_topleft","78E06",483,84861,2888.468352,16.6003968
7,"cam12_2021-03-19T11_31_40_topleft","78E06",4,85369,2905.9186688,0.133632000000034
8,"cam12_2021-03-19T11_31_40_topleft","78E06",11,85393,2906.735616,0.374924799999917
9,"cam12_2021-03-19T11_31_40_topleft","78E06",2,85408,2907.2566784,0.0818431999996392
10,"cam12_2021-03-19T11_31_40_topleft","78E06",3,85411,2907.361984,0.0998912000000019
11,"cam12_2021-03-19T11_31_40_topleft","78E06",219,85421,2907.7124736,7.61743359999991
12,"cam12_2021-03-19T11_31_40_topleft","78E06",520,90487,3082.4201216,17.7900799999998
13,"cam12_2021-03-19T11_31_40_topleft","78E06",12,95237,3243.563264,0.4047872000001
14,"cam12_2021-03-19T11_31_40_topleft","78E06",233,95263,3244.4399872,7.84259840000004
15,"cam12_2021-03-19T11_31_40_topleft","78E06",280,96867,3298.7288064,9.49008640000011
16,"cam12_2021-03-19T11_31_40_topleft","78E06",7,97394,3316.8181888,0.247231999999713
17,"cam12_2021-03-19T11_31_40_topleft","78E06",529,97533,3321.5787648,17.9757696000001
18,"cam12_2021-03-19T11_31_40_topleft","78E06",11,98072,3339.8888448,0.376038400000198
19,"cam12_2021-03-19T11_31_40_topleft","78E06",228,103565,3527.5872896,7.69733120000001
20,"cam12_2021-03-19T11_31_40_topleft","78E06",199,104271,3551.4993408,6.73269759999994
21,"cam12_2021-03-19T11_31_40_topleft","78E06",1,107506,3659.5173248,0.0328960000001643
0,"cam12_2021-03-19T11_31_40_topright","78E06",5,15652,531.7369472,0.171289600000023
1,"cam12_2021-03-19T11_31_40_topright","78E06",539,50824,1731.288704,18.3356672
2,"cam12_2021-03-19T11_31_40_topright","78E06",161,61875,2106.1048448,5.43925760000002
3,"cam12_2021-03-19T11_31_40_topright","78E06",160,67341,2292.1710464,5.45244159999993
4,"cam12_2021-03-19T11_31_40_topright","78E06",62,67513,2298.0292096,2.07998720000023
5,"cam12_2021-03-19T11_31_40_topright","78E06",2660,83434,2839.258368,91.6260096000001
6,"cam12_2021-03-19T11_31_40_topright","78E06",91,86100,2931.1001472,3.13500160000012
7,"cam12_2021-03-19T11_31_40_topright","78E06",40,86204,2934.6978176,1.38192639999988
8,"cam12_2021-03-19T11_31_40_topright","78E06",27,86266,2936.8184704,0.903398400000242
0,"cam12_2021-03-19T11_31_40_bottomleft","78E06",69,18552,630.6862464,2.3901568
1,"cam12_2021-03-19T11_31_40_bottomleft","78E06",10,18706,635.9616384,0.34091520000004
2,"cam12_2021-03-19T11_31_40_bottomleft","78E06",53,20122,684.2541312,1.7752448
3,"cam12_2021-03-19T11_31_40_bottomleft","78E06",72,20342,691.7325696,2.45561600000008
4,"cam12_2021-03-19T11_31_40_bottomleft","78E06",10,20441,695.1140864,0.353843200000029
5,"cam12_2021-03-19T11_31_40_bottomleft","78E06",100,20891,710.4905728,3.42577919999997
6,"cam12_2021-03-19T11_31_40_bottomleft","78E06",17,25973,883.4420352,0.570265600000084
7,"cam12_2021-03-19T11_31_40_bottomleft","78E06",2,28631,974.321728,0.0650623999999879
8,"cam12_2021-03-19T11_31_40_bottomleft","78E06",129,30462,1037.1105664,4.40957440000011
9,"cam12_2021-03-19T11_31_40_bottomleft","78E06",6,30619,1042.50208,0.199615999999878
10,"cam12_2021-03-19T11_31_40_bottomleft","78E06",98,30996,1055.2934272,3.33573120000005
11,"cam12_2021-03-19T11_31_40_bottomleft","78E06",63,32069,1091.9846144,2.15851520000001
12,"cam12_2021-03-19T11_31_40_bottomleft","78E06",111,47230,1608.875776,3.83805439999992
13,"cam12_2021-03-19T11_31_40_bottomleft","78E06",19,47351,1613.048448,0.632972799999834
14,"cam12_2021-03-19T11_31_40_bottomleft","78E06",101,47643,1622.9180288,3.48666879999996
15,"cam12_2021-03-19T11_31_40_bottomleft","78E06",13,47756,1626.7995008,0.43827199999987
16,"cam12_2021-03-19T11_31_40_bottomleft","78E06",77,64063,2180.5976448,2.60309759999973
17,"cam12_2021-03-19T11_31_40_bottomleft","78E06",26,64266,2187.429696,0.885440000000017
18,"cam12_2021-03-19T11_31_40_bottomleft","78E06",15,66681,2269.5899008,0.505318399999851
19,"cam12_2021-03-19T11_31_40_bottomleft","78E06",18,66716,2270.7869184,0.607987200000025
20,"cam12_2021-03-19T11_31_40_bottomleft","78E06",104,68084,2317.2956032,3.5441536000003
21,"cam12_2021-03-19T11_31_40_bottomleft","78E06",17,68198,2321.19424,0.575155200000154
22,"cam12_2021-03-19T11_31_40_bottomleft","78E06",24,68309,2324.9954304,0.830233600000156
23,"cam12_2021-03-19T11_31_40_bottomleft","78E06",172,68971,2347.5150208,5.89569280000023
24,"cam12_2021-03-19T11_31_40_bottomleft","78E06",5,69156,2353.8566784,0.177036799999769
25,"cam12_2021-03-19T11_31_40_bottomleft","78E06",150,70252,2391.2217728,5.10484479999968
26,"cam12_2021-03-19T11_31_40_bottomleft","78E06",147,71730,2441.5159424,5.00040959999978
27,"cam12_2021-03-19T11_31_40_bottomleft","78E06",135,73380,2497.4125696,4.56110079999962
28,"cam12_2021-03-19T11_31_40_bottomleft","78E06",112,73793,2511.42368,3.81255680000004
29,"cam12_2021-03-19T11_31_40_bottomleft","78E06",31,73937,2516.350016,1.05195520000007
30,"cam12_2021-03-19T11_31_40_bottomleft","78E06",180,75506,2569.971648,6.11205119999977
31,"cam12_2021-03-19T11_31_40_bottomleft","78E06",7,75788,2579.6037888,0.237004799999795
32,"cam12_2021-03-19T11_31_40_bottomleft","78E06",204,76295,2596.7645696,6.91994879999993
33,"cam12_2021-03-19T11_31_40_bottomleft","78E06",94,76506,2603.9286016,3.13803519999965
34,"cam12_2021-03-19T11_31_40_bottomleft","78E06",101,76695,2610.2649856,3.45277440000018
35,"cam12_2021-03-19T11_31_40_bottomleft","78E06",85,76847,2615.4538624,2.89276160000009
36,"cam12_2021-03-19T11_31_40_bottomleft","78E06",224,79139,2693.2357632,7.59212800000023
37,"cam12_2021-03-19T11_31_40_bottomleft","78E06",74,79368,2701.000768,2.49376000000029
38,"cam12_2021-03-19T11_31_40_bottomleft","78E06",5,82113,2794.3512576,0.173183999999765
39,"cam12_2021-03-19T11_31_40_bottomleft","78E06",185,82792,2817.3878784,6.3466112000001
40,"cam12_2021-03-19T11_31_40_bottomleft","78E06",256,82983,2823.9451264,8.70010880000018
41,"cam12_2021-03-19T11_31_40_bottomleft","78E06",9,90549,3084.5864448,0.312179200000174
42,"cam12_2021-03-19T11_31_40_bottomleft","78E06",58,90574,3085.4427008,1.98307839999961
43,"cam12_2021-03-19T11_31_40_bottomleft","78E06",137,90653,3088.1743872,4.70431999999983
44,"cam12_2021-03-19T11_31_40_bottomleft","78E06",450,91843,3128.4385792,15.3101567999997
45,"cam12_2021-03-19T11_31_40_bottomleft","78E06",657,92306,3144.1942016,22.2038911999998
46,"cam12_2021-03-19T11_31_40_bottomleft","78E06",84,99262,3380.4283904,2.86539519999997
47,"cam12_2021-03-19T11_31_40_bottomleft","78E06",97,99404,3385.2751616,3.29401599999983
48,"cam12_2021-03-19T11_31_40_bottomleft","78E06",228,105519,3593.290048,7.59883519999994
49,"cam12_2021-03-19T11_31_40_bottomleft","78E06",44,105755,3601.156672,1.46666240000013
50,"cam12_2021-03-19T11_31_40_bottomleft","78E06",105,105827,3603.5562112,3.49954559999969
51,"cam12_2021-03-19T11_31_40_bottomleft","78E06",306,105944,3607.4552832,10.1991935999999
52,"cam12_2021-03-19T11_31_40_bottomleft","78E06",7,106403,3622.7539968,0.233305600000222
53,"cam12_2021-03-19T11_31_40_bottomleft","78E06",192,106424,3623.4540672,6.39880960000028
54,"cam12_2021-03-19T11_31_40_bottomleft","78E06",12,106690,3632.3200128,0.399974400000246
55,"cam12_2021-03-19T11_31_40_bottomleft","78E06",141,107059,3644.6188928,4.69955840000011
56,"cam12_2021-03-19T11_31_40_bottomleft","78E06",24,107221,3650.0182912,0.800102400000015
57,"cam12_2021-03-19T11_31_40_bottomleft","78E06",5,107253,3651.0848512,0.166745600000013
58,"cam12_2021-03-19T11_31_40_bottomleft","78E06",11,107285,3652.15136,0.367065599999933
59,"cam12_2021-03-19T11_31_40_bottomleft","78E06",202,107307,3652.8846464,6.7329663999999
0,"cam12_2021-03-19T11_31_40_bottomright","78E06",27,15383,522.6549632,0.929766399999949
1,"cam12_2021-03-19T11_31_40_bottomright","78E06",342,23700,806.094336,11.5846912
2,"cam12_2021-03-19T11_31_40_bottomright","78E06",257,24047,817.8456576,8.74074880000001
3,"cam12_2021-03-19T11_31_40_bottomright","78E06",155,24309,826.752832,5.29459199999997
4,"cam12_2021-03-19T11_31_40_bottomright","78E06",54,24526,834.1361536,1.8711295999999
5,"cam12_2021-03-19T11_31_40_bottomright","78E06",39,24586,836.2229248,1.32992000000002
6,"cam12_2021-03-19T11_31_40_bottomright","78E06",9,25589,870.3991552,0.314380799999981
7,"cam12_2021-03-19T11_31_40_bottomright","78E06",1,25601,870.8179072,0.0372095999999829
8,"cam12_2021-03-19T11_31_40_bottomright","78E06",7,25614,871.2508672,0.235929599999963
9,"cam12_2021-03-19T11_31_40_bottomright","78E06",108,25632,871.8582144,3.66225919999999
10,"cam12_2021-03-19T11_31_40_bottomright","78E06",22,25757,876.1132032,0.733273599999961
11,"cam12_2021-03-19T11_31_40_bottomright","78E06",12,26538,902.6571264,0.419379200000094
12,"cam12_2021-03-19T11_31_40_bottomright","78E06",99,26559,903.3734912,3.40396799999985
13,"cam12_2021-03-19T11_31_40_bottomright","78E06",18,26807,911.873472,0.608576000000085
14,"cam12_2021-03-19T11_31_40_bottomright","78E06",8,26832,912.7163648,0.264768000000004
15,"cam12_2021-03-19T11_31_40_bottomright","78E06",95,27513,935.9483904,3.24509439999997
16,"cam12_2021-03-19T11_31_40_bottomright","78E06",61,28664,975.464512,2.09018880000008
17,"cam12_2021-03-19T11_31_40_bottomright","78E06",80,29360,999.2931456,2.78007040000011
18,"cam12_2021-03-19T11_31_40_bottomright","78E06",22,29503,1004.2747392,0.779059199999892
19,"cam12_2021-03-19T11_31_40_bottomright","78E06",20,29623,1008.4285952,0.679679999999962
20,"cam12_2021-03-19T11_31_40_bottomright","78E06",29,29927,1018.839168,0.972774399999935
21,"cam12_2021-03-19T11_31_40_bottomright","78E06",11,31857,1084.7152,0.38122240000007
22,"cam12_2021-03-19T11_31_40_bottomright","78E06",20,31880,1085.5153024,0.681139199999962
23,"cam12_2021-03-19T11_31_40_bottomright","78E06",4,33563,1142.9628928,0.127795200000037
24,"cam12_2021-03-19T11_31_40_bottomright","78E06",8,33575,1143.3611264,0.271027199999935
25,"cam12_2021-03-19T11_31_40_bottomright","78E06",434,33588,1143.8014208,14.7430400000001
26,"cam12_2021-03-19T11_31_40_bottomright","78E06",78,34031,1158.8514048,2.6262271999999
27,"cam12_2021-03-19T11_31_40_bottomright","78E06",19,34116,1161.7133696,0.66324480000003
28,"cam12_2021-03-19T11_31_40_bottomright","78E06",281,37036,1261.0735104,9.55925760000014
