"spot","parameter","id","experiment","type","condition","value"
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",885
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",781
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",702
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",3324
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",281
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1296
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1976
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1268
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",2320
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1256
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",2629
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",3330
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1367
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",4476
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",671
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",164
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1052
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1400
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1352
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",3045
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1324
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",3536
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",2036
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",3403
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1055
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",126
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",96
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",76
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",38
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",44
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",110
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",40
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",17
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",10
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",55
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",382
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",242
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",107
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",320
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",129
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",134
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",255
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",140
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",34
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",65
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",23
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","78G03",92
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",8.33720930232558
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.37931034482759
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4.88405797101449
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.95736434108527
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4.07692307692308
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.41379310344828
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.616
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4.79661016949153
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4.71071428571429
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",17.06
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",13.5423728813559
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",11.4533898305085
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.24285714285714
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",7.30379746835443
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",7.05128205128205
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.90909090909091
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.55660377358491
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",9.60975609756098
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.25294117647059
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",6.37362637362637
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.46875
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",10.0137931034483
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.00480769230769
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.67801857585139
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.17142857142857
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.69230769230769
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.69230769230769
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.25
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.5
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.5
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",5.63414634146341
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4.8974358974359
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",7.69230769230769
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",6.53846153846154
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",3.36363636363636
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4.38888888888889
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",8.34615384615385
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",7.17647058823529
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","78G03",4
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",51
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",37
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",71
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",145
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",34
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",32
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",55
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",145
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",229
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",36
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",48
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",29
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",30
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",60
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",39
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",22
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",101
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",55
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",53
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",86
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",26
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",18
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",66
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",186
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",16
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",25
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",10
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",18
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",11
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",14
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",29
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",5
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",4
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",4
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",14
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",40
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",17
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",9
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",25
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",14
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",14
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",20
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",15
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",1
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",11
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",0
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",6
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","78G03",3
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",5.20294117647059
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",1.65135135135135
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.35859154929577
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",5.77110344827586
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.55
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",1.775625
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",1.24763636363636
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.46675862068965
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.87847161572052
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",6.5525
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",11.4491666666667
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",21.968275862069
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",13.85
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",18.4375
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",4.9325641025641
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.78363636363636
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.9319801980198
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",8.316
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",7.52905660377358
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",9.53802325581395
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",7.85076923076923
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",41.1038888888889
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",9.75015151515152
"yeast","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",6.53682795698925
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.10375
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.1716
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",4.35
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.14444444444444
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",1.44454545454545
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",1.26714285714286
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",1.68586206896552
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.276
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.355
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",0.9575
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",1.65285714285714
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.75425
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",4.72823529411765
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",4.07555555555556
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",4.3816
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.45785714285714
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",4.02214285714286
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",4.6035
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",3.828
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",0.78
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.15272727272727
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",2.76166666666667
"sucrose","ActivityBoutDurarion","AB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","78G03",12.1933333333333
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",265.35
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",61.1
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",238.46
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",836.81
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",86.7
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",56.82
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",68.62
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",502.68
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",888.17
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",235.89
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",549.56
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",637.08
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",415.5
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",1106.25
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",192.37
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",61.24
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",397.13
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",457.38
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",399.04
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",820.27
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",204.12
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",739.87
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",643.51
"yeast","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",1215.85
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",33.66
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",54.29
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",43.5
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",38.6
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",15.89
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",17.74
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",48.89
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",16.38
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",9.42
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",3.83
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",23.14
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",150.17
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",80.38
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",36.68
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",109.54
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",48.41
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",56.31
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",92.07
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",57.42
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",0.78
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",23.68
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",0
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",16.57
"sucrose","ActivityBoutTotalDuration","AB_duration_total","2021-01_set2_TrpA1_2","TrpA1","78G03",36.58
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",64.1474
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",93.6619444444445
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",46.3282857142857
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",17.7161805555556
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",96.8987878787879
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",111.121935483871
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",62.8427777777778
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",20.2418055555556
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",10.3821052631579
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",86.358
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",53.4597872340426
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",94.115
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",92.7834482758621
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",23.7196610169492
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",72.31
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",107.50380952381
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",22.4852
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",54.7125925925926
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",47.8201923076923
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",28.434
"yeast","ActivityBoutIBI","AB_IBI","2021-01_set2_TrpA1_2","TrpA1","78G03",53.4852
